Unnamed: 0,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_default_on_file_Y,Approval_Status
31,32400,RENT,2,DEBTCONSOLIDATION,C,20500,11.03,1,0.632716049,Y,6,1,Approved
35,40934,RENT,5,EDUCATION,B,20500,12.53,1,0.500806176,N,6,0,Approved
28,58200,RENT,11,EDUCATION,E,20500,16.82,1,0.352233677,Y,5,1,Approved
35,54000,RENT,0,PERSONAL,D,20500,14.61,1,0.37962963,Y,5,1,Approved
33,50000,RENT,0,HOMEIMPROVEMENT,A,20400,6.54,1,0.408,N,7,0,Approved
31,30372,RENT,2,PERSONAL,D,20200,14.74,1,0.665086264,Y,5,1,Approved
27,52275,RENT,7,MEDICAL,D,20050,17.58,1,0.383548541,Y,10,1,Approved
32,39500,RENT,12,DEBTCONSOLIDATION,C,20000,13.11,1,0.506329114,N,5,0,Approved
27,40000,RENT,11,DEBTCONSOLIDATION,A,20000,6.91,1,0.5,N,8,0,Approved
31,42000,RENT,1,VENTURE,C,20000,13.57,1,0.476190476,N,6,0,Approved
32,36500,RENT,2,DEBTCONSOLIDATION,E,20000,,1,0.547945205,Y,8,1,Approved
30,45000,RENT,3,VENTURE,B,20000,11.86,1,0.444444444,N,7,0,Approved
30,50000,RENT,4,VENTURE,C,20000,13.49,1,0.4,N,10,0,Approved
27,50004,RENT,5,DEBTCONSOLIDATION,B,20000,,1,0.399968003,N,9,0,Approved
29,51996,RENT,13,VENTURE,D,20000,,1,0.384644973,Y,5,1,Approved
30,52500,RENT,2,HOMEIMPROVEMENT,B,20000,10.37,1,0.380952381,N,7,0,Approved
33,53004,RENT,0,PERSONAL,C,20000,13.04,1,0.377330013,N,10,0,Approved
28,54000,RENT,2,MEDICAL,A,20000,7.9,1,0.37037037,N,8,0,Approved
32,54000,RENT,8,VENTURE,B,20000,11.11,1,0.37037037,N,7,0,Approved
27,54000,RENT,2,MEDICAL,B,20000,10.99,1,0.37037037,N,8,0,Approved
35,54996,RENT,12,HOMEIMPROVEMENT,A,20000,6.62,1,0.363662812,N,9,0,Approved
27,55000,RENT,3,DEBTCONSOLIDATION,C,20000,13.48,1,0.363636364,N,9,0,Approved
32,55000,RENT,2,VENTURE,B,20000,11.83,1,0.363636364,N,7,0,Approved
27,56000,RENT,5,HOMEIMPROVEMENT,B,20000,12.18,1,0.357142857,N,10,0,Approved
28,57000,RENT,12,DEBTCONSOLIDATION,B,20000,11.71,1,0.350877193,N,6,0,Approved
33,57492,RENT,1,MEDICAL,B,20000,12.53,1,0.347874487,N,10,0,Approved
28,51500,RENT,2,DEBTCONSOLIDATION,D,20000,15.65,1,0.388349515,Y,8,1,Approved
29,58000,RENT,0,EDUCATION,B,20000,9.91,1,0.344827586,N,10,0,Approved
30,58000,RENT,3,PERSONAL,C,20000,14.72,1,0.344827586,N,5,0,Approved
31,59000,RENT,14,DEBTCONSOLIDATION,A,20000,7.51,1,0.338983051,N,10,0,Approved
28,60000,RENT,12,PERSONAL,B,20000,10.99,1,0.333333333,N,10,0,Approved
30,54000,RENT,4,DEBTCONSOLIDATION,D,20000,14.84,1,0.37037037,Y,9,1,Approved
27,60000,RENT,1,EDUCATION,B,20000,10.99,1,0.333333333,N,6,0,Approved
27,54000,RENT,2,PERSONAL,D,20000,16,1,0.37037037,N,6,0,Approved
27,60000,RENT,0,VENTURE,B,20000,12.21,1,0.333333333,N,5,0,Approved
27,60000,RENT,11,VENTURE,B,20000,10.51,1,0.333333333,N,7,0,Approved
28,56000,RENT,7,EDUCATION,F,20000,18.25,1,0.357142857,N,6,0,Approved
28,56000,RENT,0,MEDICAL,F,20000,18.62,1,0.357142857,N,7,0,Approved
31,20500,MORTGAGE,4,HOMEIMPROVEMENT,A,1000,6.76,0,0.048780488,N,6,0,Approved
28,63000,RENT,4,VENTURE,D,20000,14.61,1,0.317460317,Y,9,1,Approved
29,65000,RENT,3,HOMEIMPROVEMENT,A,20000,8.9,1,0.307692308,N,10,0,Approved
31,65000,RENT,9,VENTURE,B,20000,10.65,1,0.307692308,N,8,0,Approved
27,65000,RENT,11,VENTURE,B,20000,,1,0.307692308,N,5,0,Approved
30,65000,RENT,5,HOMEIMPROVEMENT,B,20000,11.99,1,0.307692308,N,8,0,Approved
32,65000,RENT,4,VENTURE,C,20000,13.8,1,0.307692308,Y,6,1,Approved
34,65000,RENT,3,HOMEIMPROVEMENT,A,20000,6.54,1,0.307692308,N,5,0,Approved
29,59000,RENT,4,VENTURE,G,20000,20.17,1,0.338983051,Y,5,1,Approved
30,63000,RENT,9,PERSONAL,C,20000,13.92,1,0.317460317,Y,9,1,Approved
28,56100,RENT,9,MEDICAL,D,20000,14.59,1,0.356506239,Y,5,1,Approved
27,66000,RENT,11,PERSONAL,B,20000,12.21,1,0.303030303,N,5,0,Approved
28,58650,RENT,13,MEDICAL,B,20000,10.59,1,0.341005968,N,8,0,Approved
35,69000,RENT,8,VENTURE,C,20000,13.49,1,0.289855072,Y,5,1,Approved
30,69000,RENT,2,VENTURE,E,20000,17.14,1,0.289855072,Y,7,1,Approved
29,21424,MORTGAGE,1,EDUCATION,A,7750,7.51,1,0.361743839,N,10,0,Approved
27,72000,RENT,4,HOMEIMPROVEMENT,C,20000,13.22,1,0.277777778,N,9,0,Approved
31,73000,RENT,1,HOMEIMPROVEMENT,D,20000,15.05,1,0.273972603,Y,5,1,Approved
32,81400,RENT,2,VENTURE,D,20000,14.84,1,0.245700246,Y,6,1,Approved
27,81500,RENT,2,HOMEIMPROVEMENT,E,20000,17.51,1,0.245398773,Y,8,1,Approved
28,86652,RENT,5,HOMEIMPROVEMENT,B,20000,11.58,1,0.230808291,N,5,0,Approved
33,89004,RENT,2,PERSONAL,F,20000,17.58,1,0.224709002,Y,6,1,Approved
28,22404,MORTGAGE,3,VENTURE,C,5725,14.79,1,0.255534726,N,9,0,Approved
28,98000,RENT,0,HOMEIMPROVEMENT,D,20000,14.96,1,0.204081633,N,6,0,Approved
27,98000,RENT,11,HOMEIMPROVEMENT,D,20000,16,1,0.204081633,N,8,0,Approved
29,99855,RENT,2,VENTURE,E,20000,17.06,1,0.200290421,N,8,0,Approved
31,103000,RENT,2,VENTURE,F,20000,18.17,1,0.194174757,N,5,0,Approved
28,89250,RENT,0,MEDICAL,E,20000,,1,0.224089636,N,8,0,Approved
28,108000,RENT,2,PERSONAL,D,20000,15.31,1,0.185185185,N,7,0,Approved
35,113000,RENT,0,DEBTCONSOLIDATION,E,20000,,1,0.17699115,N,7,0,Approved
30,100815,RENT,7,MEDICAL,F,20000,18.3,1,0.198383177,Y,6,1,Approved
28,113000,RENT,9,DEBTCONSOLIDATION,C,19975,13.92,1,0.176769912,N,9,0,Approved
29,53313,RENT,13,MEDICAL,B,19850,,1,0.372329451,N,7,0,Approved
30,49110,RENT,2,EDUCATION,B,19775,12.42,1,0.402667481,N,10,0,Approved
32,12000,RENT,3,MEDICAL,C,900,10.28,1,0.075,N,5,0,Approved
31,10200,RENT,,MEDICAL,D,1000,,1,0.098039216,Y,10,1,Approved
27,11808,RENT,,MEDICAL,D,1000,14.91,1,0.084688347,N,8,0,Approved
33,12000,RENT,,EDUCATION,A,1000,7.88,1,0.083333333,N,7,0,Approved
28,12000,RENT,1,HOMEIMPROVEMENT,D,1000,16.32,1,0.083333333,Y,9,1,Approved
29,14400,RENT,3,EDUCATION,D,1000,16.32,1,0.069444444,Y,8,1,Approved
28,18000,RENT,0,PERSONAL,C,1000,13.49,1,0.055555556,N,8,0,Approved
30,36432,RENT,1,EDUCATION,D,19000,15.21,1,0.521519543,Y,5,1,Approved
28,44000,RENT,3,MEDICAL,E,19000,16.82,1,0.431818182,N,8,0,Approved
31,51500,RENT,6,EDUCATION,D,19000,14.83,1,0.368932039,Y,10,1,Approved
33,56136,RENT,12,VENTURE,E,19000,15.68,1,0.338463731,Y,5,1,Approved
28,58000,RENT,5,HOMEIMPROVEMENT,D,19000,14.09,1,0.327586207,N,8,0,Approved
30,23748,MORTGAGE,,MEDICAL,C,6100,14.27,1,0.256863736,Y,10,1,Approved
30,60000,RENT,7,PERSONAL,C,18950,15.96,1,0.315833333,Y,6,1,Approved
34,42000,RENT,5,PERSONAL,A,18825,7.9,1,0.448214286,N,10,0,Approved
32,60000,RENT,5,VENTURE,B,18800,9.99,1,0.313333333,N,7,0,Approved
28,50400,RENT,8,VENTURE,D,18500,16.02,1,0.367063492,N,6,0,Approved
30,60000,RENT,14,MEDICAL,C,18500,12.99,1,0.308333333,N,5,0,Approved
27,60000,RENT,4,DEBTCONSOLIDATION,B,18500,10.99,1,0.308333333,N,5,0,Approved
29,45000,RENT,8,MEDICAL,C,18250,14.27,1,0.405555556,N,6,0,Approved
29,30996,RENT,0,DEBTCONSOLIDATION,B,18000,10.75,1,0.580720093,N,7,0,Approved
29,42000,RENT,6,PERSONAL,C,18000,14.65,1,0.428571429,N,7,0,Approved
27,45150,RENT,1,PERSONAL,C,18000,13.16,1,0.398671096,N,7,0,Approved
34,45996,RENT,4,DEBTCONSOLIDATION,A,18000,,1,0.391338377,N,9,0,Approved
27,50000,RENT,0,PERSONAL,A,18000,8.49,1,0.36,N,9,0,Approved
34,50000,RENT,4,PERSONAL,B,18000,8.88,1,0.36,N,9,0,Approved
31,50000,RENT,2,MEDICAL,C,18000,13.48,1,0.36,Y,9,1,Approved
27,51200,RENT,11,EDUCATION,D,18000,14.96,1,0.3515625,Y,8,1,Approved
34,51312,RENT,0,HOMEIMPROVEMENT,C,18000,13.85,1,0.350795136,N,10,0,Approved
29,54000,RENT,0,EDUCATION,B,18000,10.99,1,0.333333333,N,6,0,Approved
32,55000,RENT,0,DEBTCONSOLIDATION,B,18000,10.38,1,0.327272727,N,7,0,Approved
29,56964,RENT,12,DEBTCONSOLIDATION,A,18000,,1,0.315989046,N,8,0,Approved
27,59000,RENT,3,PERSONAL,B,18000,12.18,1,0.305084746,N,9,0,Approved
33,67000,RENT,8,HOMEIMPROVEMENT,C,18000,13.11,1,0.268656716,Y,7,1,Approved
29,74000,RENT,0,VENTURE,E,18000,17.04,1,0.243243243,Y,10,1,Approved
31,78000,RENT,0,HOMEIMPROVEMENT,E,18000,18.79,1,0.230769231,N,9,0,Approved
27,102616,RENT,4,MEDICAL,C,18000,13.99,1,0.175411242,Y,7,1,Approved
30,168000,RENT,1,DEBTCONSOLIDATION,D,18000,14.46,1,0.107142857,Y,9,1,Approved
33,30000,RENT,2,DEBTCONSOLIDATION,A,17975,8.49,1,0.599166667,N,8,0,Approved
27,32220,RENT,11,MEDICAL,B,17725,11.49,1,0.550124146,N,8,0,Approved
27,37793,RENT,11,VENTURE,B,17625,12.69,1,0.466356204,N,7,0,Approved
28,44000,RENT,3,EDUCATION,E,17500,,1,0.397727273,N,10,0,Approved
28,44900,RENT,12,MEDICAL,C,17500,14.35,1,0.389755011,Y,10,1,Approved
27,48500,RENT,1,VENTURE,B,17500,12.42,1,0.360824742,N,9,0,Approved
35,50000,RENT,4,PERSONAL,C,17500,12.84,1,0.35,N,5,0,Approved
29,35000,RENT,1,MEDICAL,A,17475,7.66,1,0.499285714,N,5,0,Approved
27,45000,RENT,1,DEBTCONSOLIDATION,B,17475,11.99,1,0.388333333,N,8,0,Approved
32,58650,RENT,6,MEDICAL,D,17400,15.05,1,0.296675192,N,6,0,Approved
35,54000,RENT,4,DEBTCONSOLIDATION,E,17250,19.42,1,0.319444444,N,10,0,Approved
27,78000,RENT,6,DEBTCONSOLIDATION,D,17200,17.49,1,0.220512821,Y,7,1,Approved
33,33852,RENT,4,EDUCATION,B,17000,11.48,1,0.502185986,N,9,0,Approved
35,37000,RENT,5,MEDICAL,C,17000,13.49,1,0.459459459,Y,10,1,Approved
28,45300,RENT,3,DEBTCONSOLIDATION,C,17000,14.72,1,0.375275938,N,10,0,Approved
35,48000,RENT,6,MEDICAL,A,17000,7.88,1,0.354166667,N,6,0,Approved
27,55000,RENT,1,EDUCATION,A,17000,7.88,1,0.309090909,N,5,0,Approved
30,55000,RENT,6,EDUCATION,B,17000,,1,0.309090909,N,9,0,Approved
28,24000,RENT,5,MEDICAL,D,16750,14.96,1,0.697916667,Y,10,1,Approved
33,33000,RENT,4,PERSONAL,B,16750,12.53,1,0.507575758,N,5,0,Approved
34,39672,RENT,18,EDUCATION,C,16750,13.98,1,0.42221214,N,9,0,Approved
35,39996,RENT,4,MEDICAL,D,16750,14.09,1,0.418791879,N,6,0,Approved
28,82000,RENT,12,VENTURE,G,16750,20.11,1,0.204268293,Y,10,1,Approved
31,39000,RENT,0,HOMEIMPROVEMENT,D,16450,16.02,1,0.421794872,N,10,0,Approved
27,44544,RENT,4,MEDICAL,C,16425,14.27,1,0.36873653,Y,5,1,Approved
34,43920,RENT,2,DEBTCONSOLIDATION,C,16400,11.03,1,0.373406193,Y,10,1,Approved
30,42000,RENT,2,MEDICAL,B,16200,10.25,1,0.385714286,N,6,0,Approved
28,50000,RENT,1,MEDICAL,C,16200,13.99,1,0.324,Y,5,1,Approved
30,54000,RENT,2,DEBTCONSOLIDATION,D,16200,15.57,1,0.3,N,10,0,Approved
27,30000,RENT,5,MEDICAL,A,16000,7.9,1,0.533333333,N,8,0,Approved
27,30000,RENT,1,MEDICAL,B,16000,10,1,0.533333333,N,5,0,Approved
27,36000,RENT,7,EDUCATION,D,16000,15.7,1,0.444444444,N,9,0,Approved
27,30000,RENT,12,DEBTCONSOLIDATION,B,16000,10.99,1,0.533333333,N,6,0,Approved
27,40000,RENT,11,MEDICAL,B,16000,9.91,1,0.4,N,9,0,Approved
29,40000,RENT,12,DEBTCONSOLIDATION,B,16000,11.71,1,0.4,N,6,0,Approved
30,40000,RENT,8,DEBTCONSOLIDATION,B,16000,11.48,1,0.4,N,8,0,Approved
34,37000,RENT,2,MEDICAL,D,16000,12.99,1,0.432432432,Y,9,1,Approved
29,44000,RENT,14,DEBTCONSOLIDATION,B,16000,,1,0.363636364,N,9,0,Approved
35,45000,RENT,2,VENTURE,B,16000,10,1,0.355555556,N,10,0,Approved
27,39000,RENT,3,DEBTCONSOLIDATION,C,16000,12.73,1,0.41025641,N,8,0,Approved
29,47000,RENT,7,MEDICAL,B,16000,11.71,1,0.340425532,N,8,0,Approved
28,47831,RENT,8,DEBTCONSOLIDATION,C,16000,13.85,1,0.334511091,N,7,0,Approved
27,48000,RENT,2,VENTURE,C,16000,14.22,1,0.333333333,N,5,0,Approved
35,50000,RENT,11,MEDICAL,B,16000,9.91,1,0.32,N,5,0,Approved
35,44000,RENT,3,PERSONAL,C,16000,13.99,1,0.363636364,Y,8,1,Approved
30,50000,RENT,4,HOMEIMPROVEMENT,E,16000,16.77,1,0.32,N,5,0,Approved
27,50000,RENT,3,MEDICAL,C,16000,,1,0.32,Y,5,1,Approved
28,44000,RENT,5,PERSONAL,C,16000,13.48,1,0.363636364,N,6,0,Approved
34,44000,RENT,0,EDUCATION,D,16000,13.24,1,0.363636364,Y,6,1,Approved
30,51600,RENT,5,DEBTCONSOLIDATION,C,16000,13.49,1,0.310077519,N,8,0,Approved
32,51648,RENT,7,VENTURE,E,16000,14.18,1,0.309789343,N,8,0,Approved
27,48396,RENT,11,MEDICAL,D,16000,14.74,1,0.330605835,Y,7,1,Approved
28,51000,RENT,2,EDUCATION,E,16000,16.32,1,0.31372549,Y,9,1,Approved
30,54000,RENT,1,EDUCATION,E,16000,17.99,1,0.296296296,Y,10,1,Approved
35,25380,MORTGAGE,3,DEBTCONSOLIDATION,D,5000,,1,0.197005516,N,10,0,Approved
28,60000,RENT,4,MEDICAL,D,16000,16.07,1,0.266666667,Y,8,1,Approved
30,64000,RENT,8,DEBTCONSOLIDATION,D,16000,15.7,1,0.25,Y,5,1,Approved
33,24000,RENT,,MEDICAL,D,1000,14.91,1,0.041666667,Y,5,1,Approved
28,26000,MORTGAGE,7,DEBTCONSOLIDATION,B,12000,11.36,1,0.461538462,N,7,0,Approved
29,26004,MORTGAGE,13,DEBTCONSOLIDATION,D,4000,14.74,1,0.153822489,Y,9,1,Approved
30,30000,RENT,11,MEDICAL,B,1000,,1,0.033333333,N,10,0,Approved
27,26400,MORTGAGE,6,MEDICAL,A,6000,6.91,1,0.227272727,N,9,0,Approved
30,69000,RENT,0,HOMEIMPROVEMENT,A,1000,8.59,1,0.014492754,N,5,0,Approved
27,10000,RENT,2,VENTURE,D,1200,14.11,1,0.12,Y,6,1,Approved
35,19200,RENT,4,PERSONAL,A,1200,7.29,1,0.0625,N,10,0,Approved
27,27000,OWN,0,EDUCATION,G,11500,20.11,1,0.425925926,N,9,0,Approved
28,48096,RENT,4,DEBTCONSOLIDATION,E,1200,17.56,1,0.0249501,Y,5,1,Approved
33,53326,RENT,8,MEDICAL,D,1200,16.29,1,0.022503094,N,7,0,Approved
32,27385,MORTGAGE,3,HOMEIMPROVEMENT,C,2000,12.99,1,0.073032682,Y,9,1,Approved
30,27600,MORTGAGE,3,EDUCATION,D,2250,15.62,1,0.081521739,N,9,0,Approved
28,29120,RENT,0,VENTURE,D,1500,15.7,1,0.051510989,Y,6,1,Approved
35,30000,RENT,5,MEDICAL,A,1500,7.29,1,0.05,N,8,0,Approved
28,30000,RENT,,HOMEIMPROVEMENT,B,1500,9.63,1,0.05,N,10,0,Approved
29,30000,RENT,12,DEBTCONSOLIDATION,B,1500,11.49,1,0.05,N,8,0,Approved
29,29780,RENT,2,PERSONAL,D,1500,12.86,1,0.050369375,Y,10,1,Approved
30,34000,RENT,2,DEBTCONSOLIDATION,D,1500,14.61,1,0.044117647,Y,5,1,Approved
29,38004,RENT,2,PERSONAL,C,1500,12.53,1,0.03946953,Y,7,1,Approved
32,28000,MORTGAGE,7,MEDICAL,D,6000,15.21,1,0.214285714,N,9,0,Approved
30,39000,RENT,,DEBTCONSOLIDATION,A,1500,7.51,1,0.038461538,N,9,0,Approved
32,54000,RENT,7,DEBTCONSOLIDATION,D,1500,14.42,1,0.027777778,N,9,0,Approved
27,28500,MORTGAGE,3,VENTURE,C,1600,13.49,1,0.056140351,N,8,0,Approved
33,18000,RENT,1,HOMEIMPROVEMENT,B,1600,9.88,1,0.088888889,N,5,0,Approved
31,15204,RENT,,EDUCATION,A,1875,8.49,1,0.12332281,N,7,0,Approved
33,72000,RENT,6,VENTURE,C,1925,14.35,1,0.026736111,Y,10,1,Approved
31,10800,RENT,4,VENTURE,C,2000,14.72,1,0.185185185,Y,5,1,Approved
30,12996,RENT,1,PERSONAL,E,2000,17.19,1,0.153893506,N,6,0,Approved
29,19200,RENT,1,PERSONAL,A,2000,5.99,1,0.104166667,N,7,0,Approved
29,20000,RENT,,HOMEIMPROVEMENT,F,2000,18.3,1,0.1,N,9,0,Approved
29,20400,RENT,4,HOMEIMPROVEMENT,A,2000,7.9,1,0.098039216,N,9,0,Approved
32,25000,RENT,3,HOMEIMPROVEMENT,C,2000,13.16,1,0.08,Y,8,1,Approved
32,29500,MORTGAGE,4,DEBTCONSOLIDATION,B,7000,10,1,0.237288136,N,9,0,Approved
31,81000,RENT,1,PERSONAL,D,15000,14.42,1,0.185185185,N,6,0,Approved
33,84000,RENT,2,VENTURE,E,15000,16.7,1,0.178571429,N,9,0,Approved
32,101000,RENT,0,EDUCATION,D,15000,17.58,1,0.148514851,N,8,0,Approved
34,30000,RENT,2,HOMEIMPROVEMENT,B,14975,12.53,1,0.499166667,N,10,0,Approved
28,30000,RENT,13,PERSONAL,B,14800,11.14,1,0.493333333,N,5,0,Approved
30,42000,RENT,4,DEBTCONSOLIDATION,B,14750,,1,0.351190476,N,7,0,Approved
27,37000,RENT,11,MEDICAL,A,14700,5.99,1,0.397297297,N,9,0,Approved
28,50000,RENT,2,MEDICAL,D,2000,16.89,1,0.04,N,7,0,Approved
28,54000,RENT,1,MEDICAL,D,2000,14.42,1,0.037037037,N,7,0,Approved
29,72000,RENT,13,DEBTCONSOLIDATION,D,2000,14.59,1,0.027777778,Y,8,1,Approved
31,30000,MORTGAGE,5,MEDICAL,D,4000,15.62,1,0.133333333,Y,7,1,Approved
31,118000,RENT,0,PERSONAL,D,2000,16.89,1,0.016949153,N,8,0,Approved
35,30000,MORTGAGE,3,HOMEIMPROVEMENT,C,10000,13.43,1,0.333333333,N,7,0,Approved
31,30000,RENT,1,HOMEIMPROVEMENT,B,2050,8.88,1,0.068333333,N,7,0,Approved
30,11292,RENT,,MEDICAL,A,2100,6.76,1,0.18597237,N,6,0,Approved
30,12500,RENT,0,PERSONAL,D,2100,12.49,1,0.168,Y,7,1,Approved
33,14400,RENT,0,VENTURE,D,2100,15.21,1,0.145833333,Y,10,1,Approved
34,30000,RENT,3,PERSONAL,A,14000,8.9,1,0.466666667,N,7,0,Approved
27,30548,RENT,0,PERSONAL,A,14000,7.88,1,0.458295142,N,5,0,Approved
30,33200,RENT,4,VENTURE,A,14000,7.29,1,0.421686747,N,10,0,Approved
28,33600,RENT,9,EDUCATION,C,14000,,1,0.416666667,Y,5,1,Approved
27,35000,RENT,0,PERSONAL,C,14000,14.27,1,0.4,Y,8,1,Approved
28,29000,RENT,8,HOMEIMPROVEMENT,B,14000,11.99,1,0.482758621,N,9,0,Approved
34,36000,RENT,5,DEBTCONSOLIDATION,A,14000,7.51,1,0.388888889,N,6,0,Approved
35,37000,RENT,5,DEBTCONSOLIDATION,A,14000,7.88,1,0.378378378,N,8,0,Approved
30,40000,RENT,2,MEDICAL,C,14000,12.73,1,0.35,N,8,0,Approved
27,34000,RENT,4,MEDICAL,G,14000,19.82,1,0.411764706,N,10,0,Approved
28,40000,RENT,2,PERSONAL,B,14000,11.89,1,0.35,N,5,0,Approved
29,40404,RENT,4,VENTURE,A,14000,8.49,1,0.346500347,N,10,0,Approved
29,15000,RENT,,PERSONAL,C,2200,13.48,1,0.146666667,N,10,0,Approved
29,17004,RENT,8,HOMEIMPROVEMENT,A,2200,9.32,1,0.129381322,N,5,0,Approved
27,39500,RENT,0,MEDICAL,D,2200,,1,0.055696203,Y,8,1,Approved
32,44004,RENT,5,MEDICAL,D,2200,15.65,1,0.049995455,N,5,0,Approved
27,15600,RENT,1,HOMEIMPROVEMENT,D,2250,18.25,1,0.144230769,N,6,0,Approved
28,42000,RENT,7,MEDICAL,A,2250,6.99,1,0.053571429,N,8,0,Approved
29,62000,RENT,4,DEBTCONSOLIDATION,C,2300,13.43,1,0.037096774,Y,6,1,Approved
31,12000,RENT,2,EDUCATION,B,2400,11.71,1,0.2,N,10,0,Approved
28,12000,RENT,0,PERSONAL,C,2400,12.68,1,0.2,Y,8,1,Approved
31,12252,RENT,15,PERSONAL,C,2400,,1,0.195886386,Y,10,1,Approved
31,22800,RENT,3,HOMEIMPROVEMENT,A,2400,8.49,1,0.105263158,N,8,0,Approved
30,29004,RENT,13,MEDICAL,E,2400,17.93,1,0.082747207,Y,7,1,Approved
27,30000,RENT,4,MEDICAL,D,2400,17.49,1,0.08,Y,10,1,Approved
27,30069,RENT,0,DEBTCONSOLIDATION,D,2400,15.99,1,0.079816422,Y,9,1,Approved
30,34000,RENT,0,MEDICAL,D,2400,15.57,1,0.070588235,Y,5,1,Approved
28,35000,RENT,4,DEBTCONSOLIDATION,A,2400,7.29,1,0.068571429,N,9,0,Approved
30,40800,RENT,7,PERSONAL,B,2400,11.49,1,0.058823529,N,9,0,Approved
34,42000,RENT,3,DEBTCONSOLIDATION,D,2400,13.8,1,0.057142857,Y,10,1,Approved
31,30000,MORTGAGE,15,DEBTCONSOLIDATION,D,11225,13.62,1,0.374166667,Y,6,1,Approved
35,10800,RENT,,EDUCATION,D,2500,14.84,1,0.231481481,N,5,0,Approved
29,30108,MORTGAGE,,EDUCATION,A,1400,8.9,1,0.046499269,N,9,0,Approved
27,37200,RENT,0,MEDICAL,C,13500,10.78,1,0.362903226,N,6,0,Approved
27,75805,RENT,1,DEBTCONSOLIDATION,E,13450,16.32,1,0.177428929,N,8,0,Approved
27,118000,RENT,1,PERSONAL,D,13425,15.99,1,0.113771186,Y,10,1,Approved
31,43000,RENT,15,MEDICAL,B,13350,12.42,1,0.310465116,N,6,0,Approved
30,32040,RENT,,EDUCATION,C,13275,,1,0.414325843,N,5,0,Approved
33,25200,RENT,1,VENTURE,A,13250,7.66,1,0.525793651,N,6,0,Approved
28,35000,RENT,4,EDUCATION,B,13250,10.65,1,0.378571429,N,7,0,Approved
31,29000,RENT,7,HOMEIMPROVEMENT,D,13250,17.58,1,0.456896552,N,6,0,Approved
29,30992,MORTGAGE,3,EDUCATION,B,8000,11.58,1,0.258131131,N,9,0,Approved
29,46000,RENT,11,MEDICAL,D,13250,17.27,1,0.288043478,Y,6,1,Approved
29,28000,RENT,9,MEDICAL,A,13200,6.17,1,0.471428571,N,10,0,Approved
34,40000,RENT,2,PERSONAL,B,13200,12.42,1,0.33,N,8,0,Approved
34,40000,RENT,2,VENTURE,C,13200,,1,0.33,Y,6,1,Approved
31,31692,RENT,2,VENTURE,D,13150,13.24,1,0.414931213,Y,5,1,Approved
33,51200,RENT,1,VENTURE,E,13075,16.7,1,0.255371094,Y,8,1,Approved
32,31000,MORTGAGE,5,DEBTCONSOLIDATION,B,13000,,1,0.419354839,N,8,0,Approved
31,25000,RENT,0,MEDICAL,A,13000,8.9,1,0.52,N,7,0,Approved
31,27600,RENT,16,DEBTCONSOLIDATION,A,13000,6.54,1,0.471014493,N,9,0,Approved
28,29000,RENT,6,EDUCATION,C,13000,14.26,1,0.448275862,Y,8,1,Approved
27,30000,RENT,3,PERSONAL,A,13000,7.88,1,0.433333333,N,10,0,Approved
28,33000,RENT,3,DEBTCONSOLIDATION,A,13000,7.9,1,0.393939394,N,6,0,Approved
30,36000,RENT,0,MEDICAL,C,13000,13.61,1,0.361111111,N,8,0,Approved
29,30288,RENT,13,PERSONAL,C,13000,14.35,1,0.42921289,N,8,0,Approved
27,37000,RENT,1,EDUCATION,B,13000,9.91,1,0.351351351,N,10,0,Approved
31,37000,RENT,3,PERSONAL,A,13000,6.92,1,0.351351351,N,6,0,Approved
27,37800,RENT,1,DEBTCONSOLIDATION,B,13000,11.83,1,0.343915344,N,5,0,Approved
28,33600,RENT,0,MEDICAL,D,13000,14.61,1,0.386904762,N,8,0,Approved
27,40000,RENT,1,VENTURE,C,13000,13.48,1,0.325,N,7,0,Approved
31,36000,RENT,5,HOMEIMPROVEMENT,E,13000,20.3,1,0.361111111,Y,5,1,Approved
33,44000,RENT,10,HOMEIMPROVEMENT,B,13000,9.91,1,0.295454545,N,6,0,Approved
29,21996,RENT,4,DEBTCONSOLIDATION,C,2500,13.11,1,0.113657029,Y,8,1,Approved
27,22708,RENT,6,VENTURE,D,2500,14.84,1,0.110093359,Y,8,1,Approved
27,31200,OWN,0,MEDICAL,F,14000,18.09,1,0.448717949,Y,6,1,Approved
27,31200,OWN,1,DEBTCONSOLIDATION,E,7000,16.35,1,0.224358974,Y,10,1,Approved
31,31323,MORTGAGE,6,DEBTCONSOLIDATION,C,2500,13.22,1,0.079813556,N,5,0,Approved
27,26592,RENT,1,PERSONAL,A,2500,7.14,1,0.094013237,N,6,0,Approved
34,28800,RENT,0,PERSONAL,F,2500,21.36,1,0.086805556,N,9,0,Approved
29,32108,RENT,4,VENTURE,E,2500,15.68,1,0.077862215,Y,5,1,Approved
31,30000,RENT,1,HOMEIMPROVEMENT,C,2500,13.57,1,0.083333333,Y,8,1,Approved
28,32000,MORTGAGE,,HOMEIMPROVEMENT,D,8575,17.58,1,0.26796875,N,7,0,Approved
33,32400,RENT,6,MEDICAL,D,2500,15.33,1,0.077160494,Y,10,1,Approved
35,33000,RENT,3,MEDICAL,D,2500,15.62,1,0.075757576,Y,7,1,Approved
